MGS 3;Normal;Я играю в МГС 3 (MGS 3) в первый раз;В начале игры: Какая опция не была доступна в версии "Пожиратель змей" (Snake Eater) на PlayStation 2?;Я играю в МГС 3 (MGS 3) в первый раз;Мне нравится МГС 1 (MGS 1);Мне нравится МГС 2 (MGS 2);Я играю в МГС (MGS) в первый раз
MGS 3;Normal;Пара-Медик;Кто сохраняет твою игру?;Пара-Медик;Майор Зеро;Сиджинт;Ева
MGS 3;Normal;140.96;Какая радиочастота была использована для сохранения игры?;140.96;143.97;140.85;145.73
MGS 3;Hard;145.73;Какую радиочастоту использовала Пара-Медик?;145.73;140.85;148.41;142.52
MGS 3;Hard;142.52;Какую радиочастоту использовала ЕВА?;142.52;148.41;143.97;140.96
MGS 3;Hard;140.85;Какую радиочастоту использовал майор Зеро?;140.85;145.73;142.52;148.41
MGS 3;Hard;Ева;Кто использовал радиочастоту 142.52?;Ева;Майор Зеро;Пара-Медик;Босс
MGS 3;Hard;Пара-Медик;Кто использовал радиочастоту 145.73?;Пара-Медик;Майор Зеро;Босс;Сиджинт
MGS 3;Hard;Босс;Кто использовал радиочастоту 141.80?;Босс;Ева;Пара-Медик;Майор Зеро
MGS 3;Normal;Way To Fall;Какая была заключительная песня?;Way To Fall;Can't Say Goodbye to Yersterday;Calling to the Night;It Has to be This Way
MGS 3;Normal;Синтия Харрел;Кто исполнял песню "Пожиратель змей" (Snake Eater)?;Синтия Харрел;Starsailor;Лизбет Скотт;Донна Берк
MGS 3;Hard;Starsailor;Кто исполнял песню "Путь к падению" (Way To Fall)?;Starsailor;Гарри Грегсон-Уильямс;Логан Мейдер;Рэмли Дэвис
MGS 3;Hard;144.75;Какова частота для выхода из клетки?;144.75;147.30;145.30;148.41
MGS 3;Hard;64;Сколько лягушек Керотанов находится в игре?;64;68;62;70
MGS 3;Hard;28;Сколько лет Еве во время этих событий?;28;26;30;25
MGS 3;Hard;28;Сколько лет Парамедике во время этих событий?;28;26;30;32
MGS 3;Hard;55;Сколько лет майору Зеро во время этих событий?;55;58;60;53
MGS 3;Hard;42;Сколько лет Боссу во время этих событий?;42;40;44;46
MGS 3;Hard;20;Сколько лет Оцелоту во время этих событий?;20;24;29;32
MGS 3;Normal;Татьяна;Ева также была известна под именем?;Татьяна;Воевода;Ольга;Наташа
MGS 3;Hard;1960;Когда Ева перебежала в Советский Союз?;1960;1962;1959;1964
MGS 3;Normal;Феар (The Fear);Пауковый камуфляж используют...?;Феар (The Fear);Фьюри (The Fury);Энд (The End);Пэйн (The Pain)
MGS 3;Normal;ударить по всем керотанам;Как можно получить незаметную форму маскировки?;ударить по всем керотанам;закончить игру без убийств;поднять тревогу более чем в 100 раз;получить все камуфляжи / униформы
MGS 3;Hard;Евгений;Как зовут Волгина?;Евгений;Иван;Борис;Николай
MGS 3;Hard;45;Какой калибр пистолета у Евы?;45;22;9;38
MGS 3;Hard;Тип 17 Маузер;Какое оружие использовала Ева?;Тип 17 Маузер;Макаровский пистолет;M1911A1;Томпсон М1928А1
MGS 3;Hard;Роковой берег;Как называлось место, где ты в последний раз сражался с Боссом?;Роковой берег;Лазорево;Грозный Град;Тихогорный
MGS 3;Normal;Патриот (Patriot);Какое оружие ты получишь после окончания игры?;Патриот (Patriot);M4;Mk 22;EZ Gun
MGS 3;Normal;6;Сколько членов было в отряде "Кобра"?;6;5;4;7
MGS 3;Hard;EZ Gun;Какое оружие было разработано Сиджинтом?;EZ Gun;M1911A1;Type 19 Mauser;XM16E1
MGS 3;Normal;битву против Энд;Какую битву против босса можно обойти?;битву против Энд;битву против полковника Волгина;битву против Оцелота;битву против Феар
MGS 3;Normal;Виртуальная миссия;Как Снейк ошибочно назвал миссию во время брифинга?;Виртуальная миссия;Моделируемая миссия;Визуальная миссия;Покинутая миссия
MGS 3;Normal;Пэйн, Феар, Энд, Фьюри, Сорроу, Босс;В каком порядке ты сражаешься с отрядом Кобры?;Пэйн, Феар, Энд, Фьюри, Сорроу, Босс;Пэйн, Фьюри, Феар, Энд, Сорроу, Босс;Пэйн, Феар, Сорроу, Энд, Фьюри, Босс;Пэйн, Феар, Фьюри, Энд, Сорроу, Босс
MGS 3;Normal;Босс (The Boss);Я предан... до конца. Для моей цели. - Чьи это были слова?;Босс (The Boss);Снэйк;Оцелот;Ева
MGS 3;Normal;Босс (The Boss);На поле боя нет такого понятия, как удача. - Чьи это были слова?;Босс (The Boss);Волгин;Снэйк;Ева
MGS 3;Normal;Фьюри (The Fury);Огонь моего гнева сожжет тебя! - Чьи это были слова?;Фьюри (The Fury);Волгин;Оцелот;Пэйн (The Pain)
MGS 3;Normal;Патриот;Какое оружие использовала Босс?;Патриот;SAA;Мк. 22;Макаров АПС
MGS 3;Normal;Лапша быстрого приготовления;Пара-Медик попросил Снейка во время разговора привезти ей еду, если он не собирается ее есть. О какой еде она говорила?;Лапша быстрого приготовления;русские Пайки;русского кролика;Фрукт А
MGS 3;Normal;Джон;Как настоящее имя Нейкед Снейка?;Джон;Джек;Дэвид;Джеймс
MGS 3;Normal;Джейн Доу;В начале игры Снейк попросил Парамедик назвать ее имя. Какое имя она сказала?;Джейн Доу;Джейн Гарден;Салли Блоггз;Салли Смит
MGS 3;Normal;Пакистан;Пролетев над какой страной, самолет приблизился к советскому воздушному пространству?;Пакистан;Китай;Афганистан;Индия
MGS 3;Hard;Дремучий Север;Где Снейк впервые столкнулся с вражескими солдатами?;Дремучий Север;Дремучий Юг;Долиноводно;Рассвет
MGS 3;Hard;Мосин-Нагант;Какое оружие использовал Энд?;Мосин-Нагант;ПСГ 1;СВД;ДСР 1
MGS 3;Hard;Бостон;В каком городе родилась Пара-Медик?;Бостон;Нью-Йорк;Вашингтон;Чикаго
MGS 3;Hard;иметь личные чувства к товарищам;По словам Босса, каков один из самых худших грехов, которые можно совершить?;иметь личные чувства к товарищам;всегда искать повод для боя;самому решать, с кем сражаться на поле боя;сражаться против своих товарищей
MGS 3;Hard;политическим инструментом;По словам Босса, кем именно является солдат?;политическим инструментом;тот, кто ищет повода для боя;тот, кто сомневается в его приказах;прирождённый боец
MGS 4;Hard;12. июня 2008 года;Когда игра была выпущена в Японии?;12. июня 2008 года;28. июня 2008 года;1. июня 2008 года;30. июня 2008 года
MGS 4;Normal;PlayStation 3;Первоначально игра была выпущена для...?;PlayStation 3;PlayStation 4;XBOX 360;GameCube
MGS 4;Hard;2014;В каком году проходят эти события?;2014;2008;2010;2012
MGS 4;Hard;9;Сколько лет прошло с момента событий MGS 1?;9;7;11;5
MGS 4;Normal;Старый Снейк;Как называли Снейка в игре?;Старый Снейк;Голый Снейк;Ядовитый Снейк;Умирающий Снейк
MGS 4;Normal;использование ракетоносителя;Какой из этих методов не восстанавливал показатель психики?;использование ракетоносителя;Курение;Питьевая;чтение журнала для взрослых
MGS 4;Normal;системы-SOP;Деятельность ЧВК находится под контролем… ?;системы-SOP;частных компаний;Государственных органов;Корпусa "Б & Б"
MGS 4;Normal;Смеющийся Осьминог;1-ая битва была против какого члена Б&Б-Корпуса?;Смеющийся Осьминог;Бешеный Ворон;Плачущий Волк;Кричащий Богомол
MGS 4;Normal;Бешеный Ворон;2-ая битва была против какого члена Б&Б-Корпуса?;Бешеный Ворон;Смеющийся Осьминог;Плачущий Волк;Кричащий Богомол
MGS 4;Normal;победив Смеющегося Осьминога;Как можно получить ФейсКамо?;победив Смеющегося Осьминога;ппобедив кричащего Богомола;закончить игру на Трудной сложности;закончив игру в течение 4 часов
MGS 4;Normal;E3 2005;Когда игра была публично объявлена?;E3 2005;E3 2006;TGS 2005;TGS 2006
MGS 4;Hard;Джеки Прести;Кто исполнял песню "Тема любви"?;Джеки Прести;Элизабет Скотт;Донна Берк;Синтия Харрелл
MGS 4;Hard;За тебя (Here's to You);Как называется финальная песня?;За тебя (Here's to You);Тема любви (Love Theme);Лучшее еще впереди (The Best is Yet to Come);Не могу проститься с вчерашним днем (Can't Say Goodbye to Yesterday)
MGS 4;Hard;2012;В каком году была добавлена поддержка трофеев?;2012;2013;2011;2010
MGS 4;Hard;Дженифер Хейл;Кто озвучивает Наоми Хантер на английском языке?;Дженифер Хейл;Деби Мэй Вест;Кристина Пучелли;Ли Меривезер
MGS 4;Hard;Хироми Цуру;Кто озвучивает Наоми Хантер на японском языке?;Хироми Цуру;Хоуко Кувасима;Кёко Тэрасэ;Кикуко Иноуэ
MGS 4;Hard;Ким Мэй Гест;Кто озвучивает Мэй Лин на английском языке?;Ким Мэй Гест;Лара Коди;Ли Меривезер;Деби Мэй Вест
MGS 4;Hard;Хоуко Кувасима;Кто озвучивает Мэй Лин на японском языке?;Хоуко Кувасима;Кёко Тэрасэ;Кикуко Иноуэ;Ясуё Набешима
MGS 4;Hard;Кристина Пучелли;Кто озвучивает Санни на английском языке?;Кристина Пучелли;Ли Меривезер;Рене Раудман;Жюли Монро
MGS 4;Hard;Лара Коди;Кто озвучивает Розмари на английском языке?;Лара Коди;Рене Раудман;Тасия Валенсия;Ли Меривезер
MGS 4;Hard;Деби Мэй Вест;Кто озвучивает Мерил Сильвербёрг на английском языке?;Деби Мэй Вест;Тасия Валенсия;Ванесса Маршалл;Дженифер Хейл
MGS 4;Hard;Кёко Тэрасэ;Кто озвучивает Мерил Сильвербёрг на японском языке?;Кёко Тэрасэ;Наоко Накамура;Хоуко Кувасима;Хироми Цуру
MGS 4;Hard;Фред Таташиор;Кто озвучивает Кричащего Богомола (Чудовище) на английском языке?;Фред Таташиор;Мора Гейл;Эрл Боэн;Нэнси Линари
MGS 4;Normal;Кристофер Рэндольф;Кто озвучивает Хэл Эммериха на английском языке?;Кристофер Рэндольф;Патрик Циммерман;Дэвид Хайтер;Гарри Грегсон-Уильямс
MGS 4;Hard;Хидэюки Танака;Кто озвучивает Хэл Эммериха на японском языке?;Хидэюки Танака;Такеши Аоно;Юдзуру Фудзимото;Кейдзи Фудзивара
MGS 4;Hard;Банджо Гинга;Кто озвучивает Ликвид Оцелота на японском языке?;Банджо Гинга;Хидэюки Танака;Такеши Аоно;Кэнъю Хориути
MGS 4;Normal;Акио Оцука;Кто озвучивает Солид Снейка на японском языке?;Акио Оцука;Хидео Кодзима;Ёдзи Синкава;Дэвид Хайтер
MGS 4;Normal;Квинтон Флинн;Кто озвучивает Райдена на английском языке?;Квинтон Флинн;Дэвид Хайтер;Ёдзи Синкава;Гарри Грегсон-Уильямс
MGS 4;Hard;Кэнъю Хориути;Кто озвучивает Райдена на японском языке?;Кэнъю Хориути;Такеши Аоно;Банджо Гинга;Хидэюки Танака
MGS 4;Hard;Бенг Спайс;Кто озвучивает Джонни (Акиба) на английском языке?;Бенг Спайс;Фил Ламарр;Эрл Боэн;Пол Эйдинг
MGS 4;Hard;Джеймс Си;Кто озвучивает Джонатана на английском языке?;Джеймс Си;Хари Пэйтон;Ричард Дойл;Боб Джоулз
MGS 4;Normal;Фил Ламарр;Кто озвучивает Вампа на английском языке?;Фил Ламарр;Дэйв Фенной;Патрик Циммерман;Боб Джоулз
MGS 4;Hard;141.12;Какова частота кодека Отакона?;141.12;141.80;141.52;140.96
MGS 4;Hard;147.79;Какова частота кодека Розмари?;147.79;141.80;142.52;145.73
MGS 4;Normal;140.85;Какова частота кодека Ройя Кэмпбелла?;140.85;148.93;141.20;144.80
MGS 4;Normal;140.15;Какова частота кодека Мерил?;140.15;141.85;148.93;147.79
MGS 4;Hard;Дребин;Кто использовал частоту кодека 148.93?;Дребин;Райден;Розмари;Отакон
MGS 4;Hard;Райден;Кто использовал частоту кодека 141.80?;Райден;Отакон;Мерил;Розмари
MGS 4;Normal;Дребин;С кем нельзя связаться?;Дребин;Розмари;Рой Кэмпбелл;Отакон
MGS 4;Normal;Райден;С кем нельзя связаться?;Райден;Розмари;Рой Кэмпбелл;Отакон
MGS 4;Hard;Приключение пингвинов (Penguin Adventure);Во время брифинга акта 2, Санни играет в игру PSP. В какую?;Приключение пингвинов (Penguin Adventure);Метал Гир 1;Метал Гир 2;Полицейские (Policenauts)
MGS 4;Normal;после MGS 2;История происходит...;после MGS 2;до MGS 3;после MGS 3 и до MGS 2;между Metal Gear 2 и MGS 1
MGS 4;Normal;6;На сколько актов разделена игра?;6;2;4;8
MGS 4;Normal;Liquid Sun;Как назывался 1-й акт?;Liquid Sun;Solid Sun;Twin Suns;Old Sun
MGS 4;Normal;Solid Sun;Как назывался 2-й акт?;Solid Sun;Liquid Sun;Twin Suns;Old Sun
MGS 4;Normal;Twin Suns;Как назывался 4-й акт?;Twin Suns;Liquid Sun;Solid Sun;Old Sun
MGS 4;Hard;Old Sun;Как назывался 5-й акт?;Old Sun;Liquid Sun;Naked Sin;Twin Suns
MGS 4;Hard;Ликвид Оцелот;По сравнению с MGS 2, какой персонаж получил на японском нового голосовово актёра?;Ликвид Оцелот;Отакон;Рой Кэмпбелл;Райден
MGS 4;Normal;4;Из скольких членов состоял отряд Rat Patrol Team 01?;4;3;5;6
MGS 4;Normal;20%;В некоторые дни Дребин предлагает скидку. Насколько велика эта скидка?;20%;30%;40%;50%
MGS 4;Normal;во время брифинга для 2-го акта;Где можно найти фотоаппарат?;во время брифинга для 2-го акта;в Адвент Паласе;во время брифинга для 3-го акта;в вилле Виста
MGS 4;Hard;Акина Минами;В особняке Виста был плакат в спальне. Как звали ту модель?;Акина Минами;Кёко Тэрасэ;Хироми Цуру;Юми Кикучи
MGS 4;Normal;Киборг Рейден (закрытй Визор);Какую раскраску лица можно получить после столкновения Наоми с Metal Gear Mk. II?;Киборг Рейден (закрытй Визор);Киборг Рейден (открытый Визор);Наоми;Санни
MGS 4;Hard;48273;Каков пароль для компьютера Отакона в 4-м акте?;48273;43782;47382;42873
MGS 4;Normal;используя комбинацию дымовых и оглушительных гранат;Каков популярный подход к победе над Плачущим Волком (Crying Wolf) не смертельным способом даже на тяжелом уровне сложности?;используя комбинацию дымовых и оглушительных гранат;используя шахты со сонным газом;используя Мосин Нагант;используя ружье с патронами V-Ring
MGS 4;Normal;в 4-м акте;Когда можно впервые пользоваться Metal Gear Mk III?;в 4-м акте;в 2-м акте;в 3-м акте;в 5-м акте
MGS 4;Normal;уровень сложности Hard Big Boss;Что не требуется для эмблемы Биг Босс?;уровень сложности Hard Big Boss;завершить игру менее чем за 5 часов;никаких убийств;без продолжений
MGS 4;Hard;более 600 убийств;Что не требуется для эмблемы курицы?;более 600 убийств;закончить игру более чем за 35 часов;более 150 тревог;минимум 50 продолжений
MGS 4;Hard;закончить игру в течении 8 часов;Что не требуется для эмблемы лисы?;закончить игру в течении 8 часов;нормальный уровень сложности;никаких убийств;менее 5 оповещений
MGS 4;Normal;закончить игру без убийств;Как можно получить Бандану?;закончить игру без убийств;закончить игру на трудом уровне сложности;закончить игру в течение 8 часов;завершить игру без тревог
MGS 4;Normal;завершить игру без тревог;Как можно получить скрывающий камуфляж?;завершить игру без тревог;закончить игру на трудом уровне сложности;закончить игру в течение 8 часов;закончить игру с менее чем 5 убийств
MGS 4;Normal;5 миллионов Дп;Сколько стоит Бандана?;5 миллионов Дп;1 миллионов Дп;10 миллионов Дп;7 миллионов Дп
MGS 4;Normal;Осьминог, Ворон, Волк, Богомол;В каком порядке приходится сражаться с корпусом Б & Б?;Осьминог, Ворон, Волк, Богомол;Осьминог, Волк, Ворон, Богомол;Ворон, Осьминог, Волк, Богомол;Ворон, Волк, Осьминог, Богомол
MGS 4;Hard;13462;Трек iPod " Polenauts End Title " от Policenauts, можно получить используя какой код?;13462;78925;12893;48273
MGS 4;Hard;5;Сколько лет прошло с момента событий MGS 2?;5;4;6;7
MGS 4;Hard;Ли Мериуэзер;Кто озвучивал Еву на английском языке?;Ли Мериуэзер;Тасиа Валенца;Кристина Пучелли;Дженифер Хейл
MGS 4;Hard;продолжать игру более 40 раз;Как можно получить форму Трупа?;продолжать игру более 40 раз;убить как минимум 500 врагов;погибнут как минимум 100 раз;поднять более 200 тревог
MGS 4;Hard;14893;Какой код нужно было ввести в компьютер Отакона, чтобы получить 100.000 DP?;14893;48273;12893;42673
MGS 4;Normal;по средам и воскресеньям;В какие дни Дребин предлагает скидку?;по средам и воскресеньям;по субботам и воскресеньям;по средам и субботам;по пятницам и воскресеньям
MGS 4;Normal;Мерил;С кем нельзя связаться?;Мерил;Розмари;полковник Кэмпбелл;Отакон
MGS 4;Normal;с контроллером PlayStation 3;Как Снейк управляет Metal Gear MK-2?;с контроллером PlayStation 3;с PlayStation Portable;с iPod;с наномашинами
MGS 4;Normal;с помощью солнечного пистолета;Как можно довольно быстро победить Вампа?;с помощью солнечного пистолета;используя M4 с патронами V-Ring;с помощью шахт со сонным газом;с помощью маскировки лица Плачущей Красавицы
MGS 4;Normal;Босс;Какой персонаж не появляется в MGS 4?;Босс;Большой Босс;Оцелот;Ева
MGS 5;Normal;2 сентября 2015 года;Когда игра вышла в Японии?;2 сентября 2015 года;12 июня 2015 года;1 марта 2015 года;15 сентября 2015 года
MGS 5;Normal;1 сентября 2015 года;Когда игра была выпущена на мировом рынке для игровых приставок?;1 сентября 2015 года;12 июня 2015 года;1 августа 2015 года;15 сентября 2015 года
MGS 5;Hard;11 октября 2016 года;Когда была выпущена версия Metal Gear Solid V: The Definitive Experience в Северной Америке?;11 октября 2016 года;15 сентября 2016 года;10 ноября 2016 года;1 сентября 2016 года
MGS 5;Hard;10 ноября 2016 года;Когда была выпущена версия Metal Gear Solid V: The Definitive Experience в Японии?;10 ноября 2016 года;11 октября 2016 года;31 октября 2016 года;30 ноября 2016 года
MGS 5;Normal;Switch;Игра не была выпущена для...?;Switch;PlayStation 3;XBOX 360;XBOX One
MGS 5;Hard;1984 году;История игры происходит в …;1984 году;1972 году;1978 году;1982 году
MGS 5;Normal;9;Сколько лет прошло с момента событий Metal Gear Solid V: Ground Zeroes?;9;7;5;11
MGS 5;Hard;11;Сколько лет история проходит перед событиями оригинального Metal Gear?;11;9;13;15
MGS 5;Normal;на Кипре;После событий Ground Zeroes: Где пришел в сознание Биг Босс?;на Кипре;в Афганистане;в Египте;в Коста-Рике
MGS 5;Normal;вблизи Сейшельских островов;Где расположены Diamond Dogs (Алмазные Псы)?;вблизи Сейшельских островов;в южной части Атлантического океана;в Индийском океане;в южной части Тихого океана
MGS 5;Normal;они генетически не связаны;В определенный момент в истории ДНК-тест доказал, что Илай не был клоном Venom Снейка. Почему?;они генетически не связаны;Илай манипулировал тестом;это была ошибка в лаборатории;ДНК Venom Снейка не сравнивали с ДНК Илая
MGS 5;Hard;ST-84;Новый Metal Gear также был известен под именем модели?;ST-84;ZE-20;MG-83;RX-3
MGS 5;Normal;Diamond Dogs;Как называется группа наемников Биг Босса?;Diamond Dogs;Militaires Sans Frontières;XOF;Outer Heaven
MGS 5;Normal;на Кипре;Где Venom Снейк впервые встретился с Quiet?;на Кипре;в Афганистане;в Анголе;на Mother Base
MGS 5;Normal;она была инфицирована;Почему Quiet ни с кем не разговаривал на Mother Base?;она была инфицирована;она была немой;она не могла говорить по английски;она отказалась говорить
MGS 5;Hard;Трейлер с зеленой лентой;Как называется трейлер, который был показан на пресс-конференции Microsofts на Е3 в 2013 году?;Трейлер с зеленой лентой;Трейлер с красной лентой;Трейлер с белой лентой;Трейлер с черной лентой
MGS 5;Normal;Not Your Kind of People;Какая песня была представлена в трейлере на GDC 2013?;Not Your Kind of People;Nuclear;Sins of the Father;Quiet's Theme
MGS 5;Normal;Elegia;Какая песня была представлена в трейлере на E3 2015?;Elegia;Nuclear;Sins of the Father;Quiet's Theme
MGS 5;Normal;Nuclear;Какая песня была представлена в трейлере на E3 2014?;Nuclear;Not Your Kind of People;Sins of the Father;Quiet's Theme
MGS 5;Normal;Стефани Йостен;Какая актриса играет Quiet?;Стефани Йостен;Донна Берк;Леа Сейду;Дженифер Хейл
MGS 5;Hard;Хидэюки Танака;Кто озвучивает Хьюи Эммериха на японском языке?;Хидэюки Танака;Сатоши Миками;Юдзуру Фудзимото;Кейдзи Фудзивара
MGS 5;Normal;Кристофер Рэндольф;Кто озвучивает Хьюи Эммериха на английском языке?;Кристофер Рэндольф;Патрик Циммерман;Дэвид Хайтер;Гарри Грегсон-Уильямс
MGS 5;Hard;Сатоши Миками;Кто озвучивает Оцелота на японском языке?;Сатоши Миками;Хидэюки Танака;Такеши Аоно;Томокадзу Сугита
MGS 5;Normal;Трой Бейкер;Кто озвучивает Оцелота на английском языке?;Трой Бейкер;Робин Аткин Даунз;Дэвид Хайтер;Пол Эйдинг
MGS 5;Normal;Кифер Сазерленд;Кто озвучивает Venom Снейка на английском языке?;Кифер Сазерленд;Дэвид Хайтер;Акио Оцука;Трой Бейкер
MGS 5;Normal;Акио Оцука;Кто озвучивает Venom Снейка на японском языке?;Акио Оцука;Хидео Кодзима;Ёдзи Синкава;Дэвид Хайтер
MGS 5;Hard;Робин Аткин Даунз;Кто озвучивает Казухира Миллера на английском языке?;Робин Аткин Даунз;Робин Аткин Даунз;Кристофер Рэндольф;Джей Таваре
MGS 5;Hard;Томокадзу Сугита;Кто озвучивает Казухира Миллера на японском языке?;Томокадзу Сугита;Такеши Аоно;ТСатоши Миками;ТХидэюки Танака
MGS 5;Hard;Джей Таваре;Кто озвучивает Code Talker на английском языке?;Джей Таваре;Робин Аткин Даунз;Пол Эйдинг;Квинтон Флинн
MGS 5;Hard;Джеймс Хоран;Кто озвучивает Черепа (Skull Face) на английском языке?;Джеймс Хоран;Ричард Дойл;Джеймс Си;Джей Таваре
MGS 5;Hard;Metal Gear Solid V Lost Memories;Какой саундтрек не был выпущен?;Metal Gear Solid V Lost Memories;Metal Gear Solid V Original Soundtrack;Metal Gear Solid V Extended Soundtrack;Metal Gear Solid V Original Soundtrack The Lost Tapes
MGS 5;Normal;Биг Босс;Измаил был не кем иным, как?;Биг Босс;Оцелот;Казухира Миллер;Череп (Skull Face)
MGS 5;Hard;11 марта;Когда Веном Снэйк проснулся?;11 марта;9 марта;14 марта;7 марта
MGS 5;Hard;21 марта;Когда Оцелот и Веном Снэйк вошли в район Северного Кабула, чтобы найти Миллера?;21 марта;11 марта;1 марта;7 марта
MGS 5;Hard;Ты помнишь, что с тобой случилось?;Какой вопрос не задавал врач в больнице?;Ты помнишь, что с тобой случилось?;Как тебя зовут?;Тебе трудно говорить?;Ты можешь пошевелить головой?
MGS 5;Hard;3;Спасение Миллера: Сколько дней Миллеру оставалось жить по словам Оцелота?;3;1;2;4
MGS 5;Hard;Da Ghwandai Khar;Как называлась деревня, где Миллер содержался в плену?;Da Ghwandai Khar;Da Wialo Kallai;Da Shago Kalla;Da Smasei Laman
MGS 5;Hard;Устраните командира подразделения спецназа;Какова была цель миссии "Путь Героя"?;Устраните командира подразделения спецназа;уничтожение оборудования связи;спасти заключённого инженера;спасти муджахида
MGS 5;Hard;Где прячется жало?;Во время какой миссии Веном Снэйк встретился лпервый раз лицом к лицу с Черепом?;Где прячется жало?;Информационная война (C2W);Оккупационные силы;Ангел со сломанными крыльями
MGS 5;Normal;Окружённая тишиной;Во время какой миссии Веном Снэйку пришлось сражаться с Quiet?;Окружённая тишиной;Ангел со сломанными крыльями;Путь героя;Оккупационные силы
MGS 5;Normal;Королевство мух;Как называлась последняя миссия, которая была вырезана из игры?;Королевство мух;Фантомные конечности;Путь героя;Дорога в ад
MGS 5;Hard;Центральный базовый лагерь;Где Хьюи держали в заложниках, когда Снейк спас его?;Центральный базовый лагерь;Серакская Электростанция;Восточная коммуникационная служба;Каря Сахра Э
MGS 5;Normal;спасти Хьюи;Какова была главная цель миссии "Дорога в Ад"?;спасти Хьюи;Эвакуация капсулы ИИ;уничтожить Сахелиантропа;спасать детей-солдат
MGS 5;Hard;Непроглядная тьма;Как называлась первая миссия Веном Снейка в Африке?;Непроглядная тьма;Общий язык;Караван Предателей;Узы Крови
MGS 5;Hard;Голоса;Во время какой миссии Веном Снейку пришлось сражаться с горящим Человеком?;Голоса;Общий язык;Узы Крови;Охота
MGS 5;Normal;Белая Мамба;Во время какой миссии Веном Снейку пришлось сражаться против Илая?;Белая Мамба;Общий язык;Голоса;Близкий Контакт
MGS 5;Hard;Аутпост снабжения Yakho Oboo;Где Веном Снейк нашел тело горящего Человека?;Аутпост снабжения Yakho Oboo;Da Shago Kalla;Qarya Sakhra Ee;Центральный Базовый Лагерь
MGS 5;Hard;Дворец Lamar Khaate;Где держали Quiet в заложниках?;Дворец Lamar Khaate;Аутпост снабжения Yakho Oboo;Qarya Sakhra Ee;Восточная коммуникационная почта
MGS 5;Normal;Я не выбрал быть тихой;Каковы были первые слова на кассете от Quiet?;Я не выбрал быть тихой;Если бы только у нас был общий язык;Месть привела меня к ним;Я хотела выразить свои чувства к тебе
MGS 5;Normal;Правда: человек, продавший мир;Фактов не существует, есть только интерпретации.  Перед какой миссией мы видели эту цитату?;Правда: человек, продавший мир;Череп;Пробуждение;Королевство мух
MGS 5;Normal;Теперь ты помнишь?;Каковы были первые слова на кассете от Биг Босса?;Теперь ты помнишь?;Я обманул смерть, благодаря тебе;Я Биг Босс, и ты тоже;Эта история - эта "легенда" - наша...
MGS 5;Normal;С этого момента ты - Биг Босс;Каковы были последние слова на кассете от Биг Босса?;С этого момента ты - Биг Босс;Спасибо... мой друг;Эта история - эта "легенда" - наша...;Я - это ты, а ты - это я
MGS 5;Hard;[Экстрим] Голоса;Какой миссии не существует?;[Экстрим] Голоса;[Экстрим] Помощь и отход;[Экстрим] Караван предателей;[Экстрим] Code Talker
MGS 5;Hard;[Невидимка] Общий язык;Какой миссии не существует?;[Невидимка] Общий язык;[Невидимка] За оградой;[Невидимка] Военная экономика;[Невидимка] Следы призраков
MGS 5;Hard;157;Сколько в игре есть побочных заданий?;157;132;145;126
MGS 5;Normal;7;Сколько в игре есть побочных заданий: Тренировка стрельбы?;7;4;9;11
MGS 5;Hard;Череп;Как называлась миссия номер 30?;Череп;Code Talker;Металлические археи;Сахелантроп
MGS 5;Normal;Безмолвный выход;Как называлась миссия, после которой Quiet исчезла?;Безмолвный выход;Окружённая тишиной;Оккупационные силы;Безмолвная месть
MGS 5;Hard;45;Когда Веном Снейк отправился спасать Quiet, какой это был номер миссии?;45;43;47;46
MGS 5;Normal;Peace Walker - Main Theme;Какую кассету можно приобрести во время миссии "Неугасимый свет"?;Peace Walker - Main Theme;Heavens Divide;Snake Eater;The Man Who Sold The World
MGS 5;Normal;Донна Берк;Кто пел песню "Грехи Отца" (Sins of the Father)?;Донна Берк;Элизабет Скотт;Синтия Харрелл;Стефани Йостен
MGS 5;Hard;после завершения 14-й миссии;Когда можно использовать Quiet в качестве напарника?;после завершения 14-й миссии;после завершения 15-й миссии;после завершения 16-й миссии;после завершения 19-й миссии
MGS 5;Normal;Эмиль Чоран;Какого философа цитировали в начале игры?;Эмиль Чоран;Фридрих Ницше;Марк Твен;Сайфер
MGS 5;Normal;Стрейнджлав;Когда Веном Снейк добыл капсулу ИИ, внутри неё был найден труп. Кто это был?;Стрейнджлав;Чико;Паз;полковник Волгин
MGS 5;Normal;полковник Волгин (Colonel Volgin);Горящий Человек - это не кто иной как?;полковник Волгин (Colonel Volgin);Череп (Skull Face);Чико (Chico);Скорбь (The Sorrow)
MGS 5;Normal;их кремированные останки были превращены в алмазы;Что случилось с людьми, которые погибли во время эпидемии на Материнской базе?;их кремированные останки были превращены в алмазы;они были похоронены на море;они были похоронены;их останки были вывезены
MGS 5;Normal;Ты меня слышишь?;Что было первым, что доктор сказал к Веном Снейку?;Ты меня слышишь?;Тебе трудно говорить?;Ты можешь пошевелить головой?;Как ты себя чувствуешь?
MGS 5;Normal;Миллер и Паз;На протяжении всей игры можно было получить несколько памятных фотографий. Как называлась первая фотография?;Миллер и Паз;Празднование дня рождения;Коста-Рика;Доставка посылок
MGS 5;Hard;144;На какой побочной операции можно было извлечь тело горящего человека?;144;149;137;132
